system:index,Characteristic Name,Latitude,Longitude,NIR,Result Unit,Result Value,SWIR1,SWIR2,SurfTempK,blue,coicidence_tolerance,collection_time,green,pixel_merging,red,﻿Activity Start Date,.geo
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000007d2_0,"Chlorophyll a, uncorrected for pheophytin",40.34212668417415,-111.87111000288994,0.055255,ug/l,22.9,0.009000000000000008,0.007789999999999991,284.39460824,0.1563175,2,1618185600000,0.20958500000000002,true,0.1894,04-12-2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.87111000288994,40.34212668417415]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000007cd_0,"Chlorophyll a, corrected for pheophytin",40.26855466240476,-111.82987733134885,0.05508999999999997,ug/l,14.5,0.003390000000000004,0.0023175,284.05280624,0.16088249999999998,2,1618185600000,0.21610250000000003,true,0.1978975,04-12-2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.82987733134885,40.26855466240476]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000007ce_0,"Chlorophyll a, uncorrected for pheophytin",40.26855466240476,-111.82987733134885,0.05508999999999997,ug/l,19.0,0.003390000000000004,0.0023175,284.05280624,0.16088249999999998,2,1618185600000,0.21610250000000003,true,0.1978975,04-12-2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.82987733134885,40.26855466240476]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000007d3_0,"Chlorophyll a, corrected for pheophytin",40.34212668417415,-111.80077191614338,0.03377749999999999,ug/l,7.25,0.021925,0.017662499999999998,301.45736408,0.1072575,2,1620777600000,0.1634675,true,0.12881749999999997,05-12-2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.80077191614338,40.34212668417415]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000007d4_0,"Chlorophyll a, uncorrected for pheophytin",40.34212668417415,-111.80077191614338,0.03377749999999999,ug/l,11.2,0.021925,0.017662499999999998,301.45736408,0.1072575,2,1620777600000,0.1634675,true,0.12881749999999997,05-12-2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.80077191614338,40.34212668417415]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000007e3_0,"Chlorophyll a, corrected for pheophytin",40.18932325434542,-111.69971144667993,0.01686499999999999,ug/l,84.0,0.004682500000000006,0.003500000000000003,293.83517947999997,0.0354275,2,1620777600000,0.0841575,true,0.06551249999999997,05-12-2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.69971144667993,40.18932325434542]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000007e4_0,"Chlorophyll a, uncorrected for pheophytin",40.18932325434542,-111.69971144667993,0.01686499999999999,ug/l,103.0,0.004682500000000006,0.003500000000000003,293.83517947999997,0.0354275,2,1620777600000,0.0841575,true,0.06551249999999997,05-12-2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.69971144667993,40.18932325434542]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000007d7_0,"Chlorophyll a, corrected for pheophytin",40.321106106525754,-111.77732588722786,0.024262499999999992,ug/l,4.85,0.016644999999999993,0.013867500000000005,293.71213076000004,0.10428749999999998,2,1620777600000,0.15681250000000002,true,0.0963675,05-12-2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.77732588722786,40.321106106525754]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000007d9_0,"Chlorophyll a, corrected for pheophytin",40.321106106525754,-111.77732588722786,0.024262499999999992,ug/l,7.25,0.016644999999999993,0.013867500000000005,293.71213076000004,0.10428749999999998,2,1620777600000,0.15681250000000002,true,0.0963675,05-12-2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.77732588722786,40.321106106525754]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000007d8_0,"Chlorophyll a, uncorrected for pheophytin",40.321106106525754,-111.77732588722786,0.024262499999999992,ug/l,7.1,0.016644999999999993,0.013867500000000005,293.71213076000004,0.10428749999999998,2,1620777600000,0.15681250000000002,true,0.0963675,05-12-2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.77732588722786,40.321106106525754]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000007da_0,"Chlorophyll a, uncorrected for pheophytin",40.321106106525754,-111.77732588722786,0.024262499999999992,ug/l,8.9,0.016644999999999993,0.013867500000000005,293.71213076000004,0.10428749999999998,2,1620777600000,0.15681250000000002,true,0.0963675,05-12-2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.77732588722786,40.321106106525754]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000007eb_0,"Chlorophyll a, corrected for pheophytin",40.169919644208434,-111.87191848664564,0.01645250000000001,ug/l,4.85,0.011529999999999985,0.01029250000000001,292.51582376,0.10728500000000002,2,1620777600000,0.1473525,true,0.0812425,05-12-2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.87191848664564,40.169919644208434]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000007ec_0,"Chlorophyll a, uncorrected for pheophytin",40.169919644208434,-111.87191848664564,0.01645250000000001,ug/l,5.35,0.011529999999999985,0.01029250000000001,292.51582376,0.10728500000000002,2,1620777600000,0.1473525,true,0.0812425,05-12-2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.87191848664564,40.169919644208434]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000007e5_0,"Chlorophyll a, corrected for pheophytin",40.16911116045273,-111.77732588722786,-0.029664999999999997,ug/l,,-0.0010650000000000104,0.0047649999999999915,291.73993322,0.039360000000000006,2,1620777600000,0.12018250000000003,true,0.0477475,05-12-2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.77732588722786,40.16911116045273]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000007e6_0,"Chlorophyll a, uncorrected for pheophytin",40.16911116045273,-111.77732588722786,-0.029664999999999997,ug/l,7.1,-0.0010650000000000104,0.0047649999999999915,291.73993322,0.039360000000000006,2,1620777600000,0.12018250000000003,true,0.0477475,05-12-2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.77732588722786,40.16911116045273]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000007db_0,"Chlorophyll a, corrected for pheophytin",40.29604311009882,-111.8031973674105,-0.06404000000000001,ug/l,7.76,0.0112825,0.020687499999999998,290.70085514,-0.06239,2,1620777600000,0.08781499999999998,true,0.002840000000000009,05-12-2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.8031973674105,40.29604311009882]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000007dc_0,"Chlorophyll a, uncorrected for pheophytin",40.29604311009882,-111.8031973674105,-0.06404000000000001,ug/l,9.96,0.0112825,0.020687499999999998,290.70085514,-0.06239,2,1620777600000,0.08781499999999998,true,0.002840000000000009,05-12-2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.8031973674105,40.29604311009882]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000007e1_0,"Chlorophyll a, corrected for pheophytin",40.18851477058971,-111.73124231315252,0.014279999999999987,ug/l,20.6,0.005094999999999988,0.0044349999999999945,292.44746336000003,0.06424750000000001,2,1620777600000,0.1228225,true,0.09837499999999999,05-12-2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.73124231315252,40.18851477058971]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000007e2_0,"Chlorophyll a, uncorrected for pheophytin",40.18851477058971,-111.73124231315252,0.014279999999999987,ug/l,21.4,0.005094999999999988,0.0044349999999999945,292.44746336000003,0.06424750000000001,2,1620777600000,0.1228225,true,0.09837499999999999,05-12-2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.73124231315252,40.18851477058971]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000007e7_0,"Chlorophyll a, corrected for pheophytin",40.157792387872824,-111.79107011107489,-0.0034025000000000027,ug/l,7.25,0.007597500000000007,0.009055000000000007,292.27314434,0.07046249999999998,2,1620777600000,0.13046750000000001,true,0.06696999999999997,05-12-2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.79107011107489,40.157792387872824]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000007e8_0,"Chlorophyll a, uncorrected for pheophytin",40.157792387872824,-111.79107011107489,-0.0034025000000000027,ug/l,5.35,0.007597500000000007,0.009055000000000007,292.27314434,0.07046249999999998,2,1620777600000,0.13046750000000001,true,0.06696999999999997,05-12-2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.79107011107489,40.157792387872824]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000007f1_0,"Chlorophyll a, corrected for pheophytin",40.34212668417415,-111.87111000288994,0.014032500000000003,ug/l,6.47,0.004599999999999993,0.003720000000000001,293.02169072000004,0.12274000000000002,2,1620777600000,0.16825250000000003,true,0.10731249999999998,05-12-2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.87111000288994,40.34212668417415]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000007f2_0,"Chlorophyll a, uncorrected for pheophytin",40.34212668417415,-111.87111000288994,0.014032500000000003,ug/l,5.53,0.004599999999999993,0.003720000000000001,293.02169072000004,0.12274000000000002,2,1620777600000,0.16825250000000003,true,0.10731249999999998,05-12-2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.87111000288994,40.34212668417415]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000007ed_0,"Chlorophyll a, corrected for pheophytin",40.26855466240476,-111.82987733134885,0.024207499999999993,ug/l,,0.02005499999999999,0.018267499999999992,290.92302644,0.12678250000000002,2,1620777600000,0.17474250000000002,true,0.11314249999999998,05-12-2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.82987733134885,40.26855466240476]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000007ee_0,"Chlorophyll a, uncorrected for pheophytin",40.26855466240476,-111.82987733134885,0.024207499999999993,ug/l,6.33,0.02005499999999999,0.018267499999999992,290.92302644,0.12678250000000002,2,1620777600000,0.17474250000000002,true,0.11314249999999998,05-12-2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.82987733134885,40.26855466240476]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000007f3_0,"Chlorophyll a, corrected for pheophytin",40.34212668417415,-111.80077191614338,0.053385000000000016,ug/l,34.8,0.0204125,0.016617500000000007,308.22504368,0.09194000000000002,2,1623628800000,0.1442175,true,0.10538750000000002,06-14-2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.80077191614338,40.34212668417415]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000007f4_0,"Chlorophyll a, uncorrected for pheophytin",40.34212668417415,-111.80077191614338,0.053385000000000016,ug/l,43.6,0.0204125,0.016617500000000007,308.22504368,0.09194000000000002,2,1623628800000,0.1442175,true,0.10538750000000002,06-14-2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.80077191614338,40.34212668417415]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000801_0,"Chlorophyll a, corrected for pheophytin",40.18932325434542,-111.69971144667993,0.0625425,ug/l,165.0,0.0071299999999999975,0.0044349999999999945,298.6750958,0.038644999999999985,2,1623628800000,0.09375499999999998,true,0.06707999999999997,06-14-2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.69971144667993,40.18932325434542]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000802_0,"Chlorophyll a, uncorrected for pheophytin",40.18932325434542,-111.69971144667993,0.0625425,ug/l,207.0,0.0071299999999999975,0.0044349999999999945,298.6750958,0.038644999999999985,2,1623628800000,0.09375499999999998,true,0.06707999999999997,06-14-2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.69971144667993,40.18932325434542]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000007ff_0,"Chlorophyll a, corrected for pheophytin",40.238640763443584,-111.7385186669539,0.0413675,ug/l,33.9,0.017882499999999996,0.014224999999999988,304.43787752000003,0.08500999999999997,2,1623628800000,0.13486749999999997,true,0.1013175,06-14-2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.7385186669539,40.238640763443584]}"
