measurement value,blue,green,red,NIR,SWIR1,log(blue),log(green),log(red),log(NIR),log(SWIR1),1/log(blue),1/log(green),1/log(red),1/log(NIR),1/log(SWIR1),1/blue,1/green,1/red,1/NIR,1/SWIR1,blue/green,blue/red,blue/NIR,blue/SWIR1,green/blue,green/red,green/NIR,green/SWIR1,red/blue,red/green,red/NIR,red/SWIR1,NIR/blue,NIR/green,NIR/red,NIR/SWIR1,SWIR1/blue,SWIR1/green,SWIR1/red,SWIR1/NIR,"ND(blue,green)","ND(blue,red)","ND(blue,NIR)","ND(blue,SWIR1)","ND(green,red)","ND(green,NIR)","ND(green,SWIR1)","ND(red,NIR)","ND(red,SWIR1)","ND(NIR,SWIR1)"
22.1,0.1114375,0.15838,0.1260125,0.0190925,0.0011075,-2.194291383,-1.84275807,-2.071374171,-3.958459691,-6.805650056,-0.455727989,-0.542664833,-0.482771299,-0.252623515,-0.146936735,8.973639933,6.313928526,7.935720663,52.37658767,902.9345372,0.70360841,0.884336871,5.836715988,100.6207675,1.421245093,1.256859439,8.295403954,143.006772,1.130790802,0.795633918,6.600104753,113.7810384,0.17132922,0.12054868,0.151512747,17.23927765,0.009938306,0.006992676,0.008788811,0.058007071,-0.173978708,-0.061381343,0.707461886,0.980318984,0.113812776,0.784839905,0.986111764,0.736845732,0.982575519,0.890346535
50.5,0.0715075,0.107505,0.100575,0.017525,0.0017125,-2.63795294,-2.230217921,-2.296851561,-4.044126846,-6.369800988,-0.379081819,-0.448386676,-0.435378593,-0.247272165,-0.156990776,13.98454708,9.301892935,9.942828735,57.06134094,583.9416058,0.665155109,0.710986826,4.080313837,41.75620438,1.503408733,1.068903803,6.134379458,62.77664234,1.406495822,0.935537882,5.738944365,58.72992701,0.245079187,0.163015674,0.174248074,10.23357664,0.023948537,0.015929492,0.017027094,0.097717546,-0.201089309,-0.168916072,0.606323534,0.953223163,0.033304498,0.71966728,0.968640557,0.703217612,0.966515948,0.821962313
31.6,0.112675,0.16421,0.1263425,0.020275,0.0014375,-2.18324771,-1.806609182,-2.068758806,-3.898366679,-6.544849785,-0.45803323,-0.553523147,-0.483381628,-0.256517686,-0.152791895,8.875083204,6.089763108,7.914992975,49.32182491,695.6521739,0.686164058,0.891821834,5.557336621,78.3826087,1.457377413,1.299720996,8.099136868,114.2330435,1.1213002,0.769395895,6.231442663,87.89043478,0.179942312,0.123469947,0.160476483,14.10434783,0.012757932,0.008754034,0.011377802,0.070900123,-0.186124203,-0.057182006,0.69499812,0.974805565,0.130329286,0.780198932,0.982643867,0.723430013,0.977500391,0.867587795
15.91,0.104645,0.146005,0.15288,0.0947175,0.00185,-2.25718161,-1.924114411,-1.878101979,-2.356856502,-6.29256964,-0.443030368,-0.519719614,-0.53245245,-0.424293969,-0.15891759,9.556118305,6.849080511,6.54107797,10.55771109,540.5405405,0.71672203,0.684491104,1.104811677,56.56486486,1.395241053,0.955030089,1.541478607,78.92162162,1.460939366,1.047087429,1.614062871,82.63783784,0.905131636,0.648727783,0.619554553,51.19864865,0.017678819,0.012670799,0.012100994,0.019531766,-0.165010971,-0.187302204,0.049796225,0.965256585,-0.023002158,0.213056528,0.974975483,0.234907461,0.976087378,0.961684832
15.9,0.104645,0.146005,0.15288,0.0947175,0.00185,-2.25718161,-1.924114411,-1.878101979,-2.356856502,-6.29256964,-0.443030368,-0.519719614,-0.53245245,-0.424293969,-0.15891759,9.556118305,6.849080511,6.54107797,10.55771109,540.5405405,0.71672203,0.684491104,1.104811677,56.56486486,1.395241053,0.955030089,1.541478607,78.92162162,1.460939366,1.047087429,1.614062871,82.63783784,0.905131636,0.648727783,0.619554553,51.19864865,0.017678819,0.012670799,0.012100994,0.019531766,-0.165010971,-0.187302204,0.049796225,0.965256585,-0.023002158,0.213056528,0.974975483,0.234907461,0.976087378,0.961684832
82,0.04222,0.0665025,0.0596275,0.06367,0.0013825,-3.164861237,-2.710515738,-2.819638402,-2.754041785,-6.583861825,-0.315969619,-0.368933479,-0.354655405,-0.363102697,-0.151886541,23.68545713,15.03702868,16.77078529,15.70598398,723.3273056,0.634863351,0.708062555,0.663106644,30.53887884,1.575142113,1.115299149,1.0444872,48.10307414,1.412304595,0.896620428,0.93650856,43.13019892,1.508053055,0.957407616,1.0677959,46.05424955,0.032745144,0.020788692,0.023185611,0.021713523,-0.223343834,-0.170917303,-0.202568703,0.936586205,0.054507254,0.021759588,0.959269353,-0.032786553,0.954679561,0.957495869
30.8,0.0870175,0.129175,0.116745,0.023685,0.0012175,-2.441646031,-2.046587205,-2.14776321,-3.742913343,-6.710955703,-0.409559775,-0.488618319,-0.465600675,-0.267171561,-0.149010073,11.49194128,7.741436036,8.565677331,42.22081486,821.3552361,0.67364041,0.745363827,3.673949757,71.47227926,1.484471514,1.106471369,5.45387376,106.0985626,1.341626684,0.90377395,4.929069031,95.88911704,0.272186629,0.183355913,0.202878068,19.45379877,0.013991439,0.009425198,0.010428712,0.051403842,-0.194999827,-0.14589289,0.572096384,0.972403241,0.050544893,0.690108596,0.981325613,0.662678915,0.979357847,0.902218653
6.16,0.095625,0.14606,0.08765,0.008175,0.0011625,-2.347320987,-1.923737783,-2.434403668,-4.806674562,-6.757182421,-0.426017577,-0.519821365,-0.410778218,-0.208044041,-0.147990677,10.45751634,6.846501438,11.40901312,122.324159,860.2150538,0.6546967,1.09098688,11.69724771,82.25806452,1.527424837,1.666400456,17.86666667,125.6430108,0.916601307,0.600095851,10.72171254,75.39784946,0.085490196,0.055970149,0.093268682,7.032258065,0.012156863,0.007959058,0.013262978,0.142201835,-0.208680721,0.043513845,0.842485549,0.975978303,0.249925121,0.893992933,0.984207577,0.829376468,0.973821253,0.751004016
8.52,0.0913075,0.1477375,0.0949375,0.00922,0.0013825,-2.393522348,-1.912318229,-2.354536499,-4.686380241,-6.583861825,-0.417794303,-0.522925518,-0.42471204,-0.213384307,-0.151886541,10.95200285,6.768762163,10.53324556,108.4598698,723.3273056,0.618038751,0.961764319,9.903199566,66.04520796,1.618021521,1.556155365,16.02359002,106.8625678,1.03975577,0.642609358,10.29690889,68.67088608,0.100977466,0.062407987,0.097116524,6.669077758,0.015141144,0.009357814,0.014562212,0.14994577,-0.236064339,-0.019490456,0.816567606,0.970169382,0.217574946,0.882515968,0.981457886,0.822960421,0.971293605,0.73921245
13.5,0.09766,0.1505975,0.1052225,0.0124375,0.0019325,-2.32626322,-1.893144564,-2.251678123,-4.387039176,-6.248940778,-0.429873968,-0.528221679,-0.44411321,-0.227944169,-0.160027121,10.2396068,6.640216471,9.503670793,80.40201005,517.4644243,0.648483541,0.92812849,7.852060302,50.53557568,1.542059185,1.431229062,12.10834171,77.92884864,1.077437026,0.698700178,8.460100503,54.44890039,0.12735511,0.082587692,0.118201905,6.435963777,0.01978804,0.012832218,0.018365844,0.155376884,-0.213236257,-0.03727527,0.774063898,0.961191857,0.177370808,0.847425399,0.974660722,0.788585756,0.963930755,0.731036882
12.7,0.09766,0.1505975,0.1052225,0.0124375,0.0019325,-2.32626322,-1.893144564,-2.251678123,-4.387039176,-6.248940778,-0.429873968,-0.528221679,-0.44411321,-0.227944169,-0.160027121,10.2396068,6.640216471,9.503670793,80.40201005,517.4644243,0.648483541,0.92812849,7.852060302,50.53557568,1.542059185,1.431229062,12.10834171,77.92884864,1.077437026,0.698700178,8.460100503,54.44890039,0.12735511,0.082587692,0.118201905,6.435963777,0.01978804,0.012832218,0.018365844,0.155376884,-0.213236257,-0.03727527,0.774063898,0.961191857,0.177370808,0.847425399,0.974660722,0.788585756,0.963930755,0.731036882
5.53,0.115315,0.163165,0.1125925,0.0114475,0.001355,-2.160087765,-1.81299332,-2.183980173,-4.469983913,-6.603953825,-0.462944153,-0.551574012,-0.457879615,-0.223714452,-0.151424439,8.671898712,6.12876536,8.881586251,87.35531775,738.0073801,0.706738578,1.024180119,10.07337847,85.10332103,1.414950353,1.449164021,14.25333042,120.4169742,0.976390756,0.690053014,9.835553614,83.09409594,0.099271561,0.070159041,0.101671959,8.448339483,0.011750423,0.008304477,0.012034549,0.118366456,-0.171825625,0.011945636,0.819386648,0.976772092,0.183394831,0.868881094,0.983527839,0.815422444,0.976217118,0.788322593
34.9,0.0655125,0.099585,0.0860825,0.06301,0.00119,-2.725514315,-2.306743728,-2.45244914,-2.764461835,-6.733801972,-0.366903228,-0.433511529,-0.407755653,-0.361734059,-0.148504516,15.26426255,10.04167294,11.61676299,15.87049675,840.3361345,0.657855099,0.761043185,1.039715918,55.05252101,1.520091586,1.156855342,1.580463419,83.68487395,1.313985881,0.864412311,1.366172036,72.33823529,0.961801183,0.632725812,0.731972236,52.94957983,0.018164472,0.011949591,0.013823948,0.018885891,-0.206378049,-0.135690491,0.019471299,0.964319178,0.07272409,0.224945417,0.976383032,0.154752922,0.972729096,0.962928349
15,0.114545,0.1710575,0.133465,0.01813,0.0013,-2.16678752,-1.765755522,-2.013916008,-4.010187254,-6.645391015,-0.461512719,-0.566329816,-0.496545038,-0.249364914,-0.150480235,8.730193374,5.84598746,7.492601056,55.15719801,769.2307692,0.669628634,0.858239988,6.317981247,88.11153846,1.493365053,1.281665605,9.435052399,131.5826923,1.165175259,0.780234716,7.361555433,102.6653846,0.158278406,0.105987753,0.135840857,13.94615385,0.011349251,0.007599784,0.009740381,0.071704357,-0.197871167,-0.076287246,0.726700584,0.977556217,0.123447364,0.808338289,0.984915075,0.760810053,0.980707157,0.86618631
9.47,0.13,0.1844225,0.142925,0.0190925,0.0013,-2.040220829,-1.690525958,-1.945435262,-3.958459691,-6.645391015,-0.490143021,-0.591531881,-0.514023787,-0.252623515,-0.150480235,7.692307692,5.422331874,6.996676579,52.37658767,769.2307692,0.704903144,0.909567955,6.808956396,100,1.418634615,1.290344586,9.659421239,141.8634615,1.099423077,0.774986783,7.485923792,109.9423077,0.146865385,0.103525871,0.133584048,14.68653846,0.01,0.007049031,0.00909568,0.068089564,-0.173087168,-0.047357333,0.743883831,0.98019802,0.126768953,0.812372552,0.986000619,0.764315583,0.981972612,0.872502145
42,0.0595725,0.1043425,0.0921875,0.0264075,0.0022075,-2.820561221,-2.260076522,-2.383930732,-3.634107218,-6.115894625,-0.354539371,-0.442462895,-0.419475275,-0.275170748,-0.163508376,16.78626883,9.583822508,10.84745763,37.86802992,453.0011325,0.570932266,0.646210169,2.255893212,26.98640997,1.751521256,1.131850847,3.951244911,47.26727067,1.547484158,0.883508637,3.490959008,41.7610419,0.443283394,0.253084793,0.286454237,11.96262741,0.037055688,0.021156288,0.023945763,0.083593676,-0.273129366,-0.214911703,0.385729239,0.928536743,0.061848064,0.596061185,0.958564054,0.55466082,0.953228455,0.845710292
10.4,0.119165,0.17543,0.16377,0.0410925,0.006965,-2.127246192,-1.740515176,-1.809292275,-3.191929656,-4.966857672,-0.470091334,-0.574542534,-0.552702299,-0.313290112,-0.201334539,8.391725758,5.700279314,6.106124443,24.335341,143.5750179,0.679273784,0.727636319,2.89992091,17.10911701,1.47216045,1.071197411,4.269148871,25.1873654,1.374312927,0.933534743,3.985398795,23.51328069,0.344836991,0.234238728,0.250915919,5.899856425,0.05844837,0.039702445,0.042529157,0.16949565,-0.190991022,-0.157651051,0.487169087,0.889558392,0.034375,0.620432057,0.923627292,0.598828483,0.918411573,0.710138896
6.43,0.0796475,0.1174875,0.1227675,0.0464825,0.0060575,-2.53014463,-2.141423334,-2.097462956,-3.068679381,-5.106458105,-0.395234323,-0.466979127,-0.476766465,-0.32587308,-0.195830452,12.55532189,8.511543781,8.145478241,21.51347281,165.0846059,0.677923183,0.648766978,1.713494326,13.14857615,1.47509338,0.956991875,2.527564137,19.39537763,1.54138548,1.044940951,2.641155273,20.26702435,0.58360275,0.395637834,0.378622192,7.673545192,0.076053862,0.051558676,0.049341234,0.130317862,-0.191949679,-0.213027691,0.262942995,0.85864302,-0.02197665,0.433036531,0.901938565,0.450723781,0.905957695,0.76941378
8.08,-0.0707775,0.08237,0.0408175,-0.06965,-0.008875,-4.605170186,-2.496533986,-3.198644368,-4.605170186,-4.605170186,-0.217147241,-0.400555332,-0.312632442,-0.217147241,-0.217147241,-14.12878386,12.14034236,24.49929565,-14.35750179,-112.6760563,-0.859263081,-1.733998898,1.016188083,7.974929577,-1.163787927,2.018006982,-1.182627423,-9.281126761,-0.576701635,0.495538424,-0.58603733,-4.59915493,0.984069796,-0.845574845,-1.706375942,7.847887324,0.125392957,-0.107745538,-0.217431249,0.127422828,-13.21091223,3.724799733,0.008029054,0.777157026,0.33731101,11.95125786,1.241513028,-3.831353507,1.555685998,0.773957338
53.2,0.0415325,0.085395,0.07115,0.0306975,0.0026475,-3.181279026,-2.460467728,-2.642964954,-3.483574061,-5.93413948,-0.314338979,-0.40642679,-0.378362944,-0.287061501,-0.16851643,24.07752965,11.71028749,14.05481377,32.57594267,377.7148253,0.486357515,0.583731553,1.352960339,15.68744098,2.056100644,1.200210822,2.781822624,32.25495751,1.713116234,0.833186955,2.317778321,26.87440982,0.739119966,0.35947655,0.431447646,11.59490085,0.06374526,0.031002986,0.037210119,0.086244808,-0.345571291,-0.262840281,0.150006922,0.880149389,0.090996199,0.471154467,0.939858591,0.397186971,0.928249602,0.841205578
3.55,0.109375,0.150075,0.089685,0.013565,0.0006675,-2.212972934,-1.89662011,-2.411451748,-4.300262333,-7.311971168,-0.451880809,-0.527253716,-0.414687958,-0.232543953,-0.136762027,9.142857143,6.663334999,11.15013659,73.71913011,1498.127341,0.728802266,1.219546189,8.063029856,163.8576779,1.372114286,1.673356749,11.06339845,224.8314607,0.819977143,0.597601199,6.611500184,134.3595506,0.124022857,0.090388139,0.151251603,20.32209738,0.006102857,0.004447776,0.007442716,0.049207519,-0.156870303,0.0989149,0.779323247,0.987868324,0.251876877,0.83420924,0.991143838,0.737239709,0.985224537,0.906200597
273,0.03034,0.0570425,0.033145,0.0276175,0.00383,-3.495288305,-2.863958675,-3.406863403,-3.589305649,-5.564890476,-0.286099432,-0.349167049,-0.293525123,-0.278605418,-0.179698056,32.95978906,17.53078845,30.17046312,36.2089255,261.0966057,0.531884121,0.915371851,1.0985788,7.921671018,1.880108767,1.720998642,2.065447633,14.89360313,1.092452208,0.581057983,1.200144836,8.654046997,0.910266974,0.48415655,0.833232765,7.210835509,0.126235992,0.06714292,0.115552874,0.138680185,-0.305581781,-0.044183665,0.046974076,0.775826749,0.264975745,0.347566738,0.87416321,0.090968936,0.792832995,0.756419429
62,0.0412575,0.0744225,0.0489575,0.0315775,0.0139225,-3.187922365,-2.597996964,-3.016802704,-3.455310437,-4.274249043,-0.313683925,-0.38491192,-0.331476765,-0.289409597,-0.233959227,24.23801733,13.43679667,20.42587959,31.66811812,71.82618064,0.554368639,0.842720727,1.306547383,2.963368648,1.803853845,1.520145024,2.356820521,5.345483929,1.186632733,0.657831973,1.550391893,3.516430239,0.765375992,0.424300447,0.644998213,2.268091219,0.337453796,0.187073802,0.284379309,0.440899375,-0.286696058,-0.08535166,0.132903137,0.49537876,0.206394878,0.404198113,0.684815213,0.215806792,0.557172392,0.388021978
4.15,0.1145175,0.152825,0.1100625,0.0210725,0.0040775,-2.167027629,-1.878461803,-2.206706893,-3.859786406,-5.502271223,-0.461461583,-0.532350457,-0.453163945,-0.259081694,-0.181743131,8.732289825,6.54343203,9.085746735,47.45521414,245.2483139,0.749337478,1.040477002,5.434452485,28.08522379,1.334512192,1.388529245,7.252343101,37.48007357,0.961097649,0.720186488,5.223039506,26.99264255,0.184011177,0.137886471,0.191459398,5.167995095,0.035605912,0.026680844,0.037047132,0.193498636,-0.143289974,0.019837029,0.689173243,0.931236561,0.162664638,0.757644589,0.948025047,0.678613642,0.928552655,0.675745527
4.15,0.1146825,0.1527975,0.110145,0.0214025,0.004215,-2.165587838,-1.878641764,-2.205957599,-3.844247541,-5.469105688,-0.461768386,-0.532299462,-0.45331787,-0.26012893,-0.182845251,8.719726201,6.544609696,9.078941395,46.72351361,237.2479241,0.750552201,1.041195697,5.358369349,27.20818505,1.332352364,1.387239548,7.139236071,36.25088968,0.960434242,0.720856035,5.146361406,26.1316726,0.18662394,0.140071009,0.194312043,5.077698695,0.036753646,0.02758553,0.038267738,0.19693961,-0.142496635,0.02018214,0.685453944,0.929098593,0.162212271,0.754276693,0.946310007,0.67460423,0.926285414,0.670928077
4.75,0.103435,0.13924,0.08336,0.0227775,0.008065,-2.268811883,-1.971556216,-2.484586701,-3.781982072,-4.820221567,-0.440759328,-0.507213536,-0.402481427,-0.264411618,-0.207459343,9.667907381,7.181844298,11.99616123,43.90297443,123.9925604,0.742854065,1.240822937,4.54110416,12.82517049,1.346159424,1.670345489,6.113050159,17.26472412,0.805916759,0.598678541,3.659751948,10.33601984,0.22021076,0.163584458,0.273242562,2.824240546,0.077971673,0.057921574,0.09674904,0.354077489,-0.14754301,0.107470757,0.639061107,0.855336323,0.251033243,0.71882667,0.890499304,0.570792604,0.823571233,0.477020345
3.55,0.103435,0.13924,0.08336,0.0227775,0.008065,-2.268811883,-1.971556216,-2.484586701,-3.781982072,-4.820221567,-0.440759328,-0.507213536,-0.402481427,-0.264411618,-0.207459343,9.667907381,7.181844298,11.99616123,43.90297443,123.9925604,0.742854065,1.240822937,4.54110416,12.82517049,1.346159424,1.670345489,6.113050159,17.26472412,0.805916759,0.598678541,3.659751948,10.33601984,0.22021076,0.163584458,0.273242562,2.824240546,0.077971673,0.057921574,0.09674904,0.354077489,-0.14754301,0.107470757,0.639061107,0.855336323,0.251033243,0.71882667,0.890499304,0.570792604,0.823571233,0.477020345
2.95,0.13,0.169105,0.115645,0.019175,0.0014925,-2.040220829,-1.777235455,-2.157230125,-3.954147932,-6.507302713,-0.490143021,-0.562671647,-0.463557406,-0.252898985,-0.153673503,7.692307692,5.913485704,8.647152925,52.15123859,670.0167504,0.768753142,1.12412988,6.779661017,87.10217755,1.300807692,1.462276795,8.819035202,113.3031826,0.889576923,0.683865054,6.031029987,77.4840871,0.1475,0.113391088,0.165809157,12.84757119,0.011480769,0.008825877,0.012905876,0.077835724,-0.130740041,0.05843799,0.74291939,0.977299085,0.187743635,0.796314,0.982502674,0.715546655,0.974517127,0.85557034
3.55,0.128185,0.1663825,0.1183125,0.023355,0.00174,-2.054280746,-1.793465924,-2.13442585,-3.756944185,-6.353870166,-0.486788382,-0.557579593,-0.468510068,-0.266173771,-0.157384393,7.801224792,6.010247472,8.452192287,42.81738386,574.7126437,0.770423572,1.083444268,5.48854635,73.66954023,1.297987284,1.406296883,7.12406337,95.62212644,0.922982408,0.711087404,5.065831728,67.99568966,0.182197605,0.14036933,0.197400951,13.42241379,0.013574131,0.010457831,0.014706815,0.074502248,-0.129673165,0.040051116,0.691764551,0.973215317,0.168847363,0.753817775,0.979300807,0.670284292,0.971012682,0.861326958
4.15,0.1302475,0.1744125,0.128185,0.0338325,0.0148575,-2.038318792,-1.746332096,-2.054280746,-3.3863334,-4.209250491,-0.490600393,-0.57262877,-0.486788382,-0.29530465,-0.237571986,7.677690551,5.733534007,7.801224792,29.55737826,67.30607437,0.746778471,1.016090026,3.849774625,8.766447922,1.339085203,1.360631119,5.155176236,11.7390207,0.984164763,0.734953057,3.788812532,8.627629144,0.259755466,0.193979789,0.263934938,2.277132761,0.114071287,0.085185982,0.115906697,0.439148748,-0.144964879,0.007980807,0.587609703,0.795217256,0.152768942,0.67507023,0.843002061,0.58235993,0.792264537,0.389710413
6.5,0.1279375,0.17708,0.140395,0.04068,0.0147475,-2.056213416,-1.731153671,-1.963295401,-3.202018708,-4.216681702,-0.486330841,-0.57764947,-0.509347702,-0.312302985,-0.237153305,7.816316561,5.647165123,7.122760782,24.58210423,67.80810307,0.722484188,0.911268208,3.14497296,8.675199186,1.384113337,1.261298479,4.352999017,12.00745889,1.097371764,0.792833747,3.451204523,9.51991863,0.317967758,0.229726677,0.289753909,2.758433633,0.115271128,0.083281568,0.105042915,0.362524582,-0.161113707,-0.04642561,0.517487805,0.79328591,0.115552406,0.626377663,0.846242066,0.550683418,0.809884461,0.467863425
189,0.013565,0.05905,0.03463,0.011585,-0.0006525,-4.300262333,-2.829370736,-3.363034921,-4.458044121,-4.605170186,-0.232543953,-0.353435478,-0.297350466,-0.224313617,-0.217147241,73.71913011,16.93480102,28.87669651,86.31851532,-1532.56705,0.229720576,0.391712388,1.17091066,-20.78927203,4.353114633,1.705168929,5.09710833,-90.49808429,2.552893476,0.586452159,2.989210186,-53.07279693,0.854036122,0.19618967,0.334536529,-17.75478927,-0.048101732,-0.011049958,-0.018842044,-0.056322831,-0.626385733,-0.437078535,0.078727634,1.10106486,0.260674637,0.671975649,1.022346847,0.498647625,1.03840777,1.119368854
7.7,0.073295,0.1267275,0.0914725,0.0048475,0.0006675,-2.613262885,-2.065716167,-2.391716898,-5.329292171,-7.311971168,-0.382663377,-0.484093612,-0.418109685,-0.18764218,-0.136762027,13.64349546,7.890947111,10.9322474,206.291903,1498.127341,0.578366968,0.801279073,15.12016503,109.8052434,1.729006071,1.385416382,26.14285714,189.8539326,1.248004639,0.72180466,18.8700361,137.0374532,0.066136844,0.038251366,0.052994069,7.262172285,0.009107033,0.005267207,0.007297275,0.137699845,-0.267132448,-0.110322121,0.875931791,0.981950313,0.161571952,0.926315789,0.989520782,0.89934593,0.985511179,0.75793291
