Result Value,blue,green,red,NIR,SWIR1,SWIR2,SurfTempK,log(blue),log(green),log(red),log(NIR),log(SWIR1),log(SWIR2),log(SurfTempK),1/log(blue),1/log(green),1/log(red),1/log(NIR),1/log(SWIR1),1/log(SWIR2),1/log(SurfTempK),1/blue,1/green,1/red,1/NIR,1/SWIR1,1/SWIR2,1/SurfTempK,blue/green,blue/red,blue/NIR,blue/SWIR1,blue/SWIR2,blue/SurfTempK,green/blue,green/red,green/NIR,green/SWIR1,green/SWIR2,green/SurfTempK,red/blue,red/green,red/NIR,red/SWIR1,red/SWIR2,red/SurfTempK,NIR/blue,NIR/green,NIR/red,NIR/SWIR1,NIR/SWIR2,NIR/SurfTempK,SWIR1/blue,SWIR1/green,SWIR1/red,SWIR1/NIR,SWIR1/SWIR2,SWIR1/SurfTempK,SWIR2/blue,SWIR2/green,SWIR2/red,SWIR2/NIR,SWIR2/SWIR1,SWIR2/SurfTempK,SurfTempK/blue,SurfTempK/green,SurfTempK/red,SurfTempK/NIR,SurfTempK/SWIR1,SurfTempK/SWIR2,"ND(blue,green)","ND(blue,red)","ND(blue,NIR)","ND(blue,SWIR1)","ND(blue,SWIR2)","ND(blue,SurfTempK)","ND(green,red)","ND(green,NIR)","ND(green,SWIR1)","ND(green,SWIR2)","ND(green,SurfTempK)","ND(red,NIR)","ND(red,SWIR1)","ND(red,SWIR2)","ND(red,SurfTempK)","ND(NIR,SWIR1)","ND(NIR,SWIR2)","ND(NIR,SurfTempK)","ND(SWIR1,SWIR2)","ND(SWIR1,SurfTempK)","ND(SWIR2,SurfTempK)"
5.68,0.1116025,0.161405,0.0994475,0.0062225,0.0050125,0.0057,297.6975421,-2.192811828,-1.823838545,-2.308125412,-5.079583524,-5.295820486,-5.167289104,5.696078012,-0.456035483,-0.548294147,-0.433252021,-0.196866534,-0.188828153,-0.193525073,0.175559393,8.960372752,6.195594932,10.05555695,160.7071113,199.5012469,175.4385965,0.003359114,0.691443883,1.122225295,17.93531539,22.26483791,19.57938596,0.000374886,1.446248964,1.62301717,25.9389313,32.20049875,28.31666667,0.000542178,0.891086669,0.616136427,15.98192045,19.83990025,17.44692982,0.000334055,0.055755919,0.038552089,0.062570703,1.241396509,1.091666667,2.09E-05,0.044913868,0.03105542,0.050403479,0.805544395,0.879385965,1.68E-05,0.051074125,0.035314891,0.057316675,0.916030534,1.137157107,1.91E-05,2667.480944,1844.413383,2993.514589,47842.11203,59391.03084,52227.63896,-0.182421728,0.057592987,0.894377254,0.914033358,0.902815371,-0.99925051,0.237519288,0.925758005,0.939759941,0.93177942,-0.998916232,0.88222769,0.904030251,0.891580874,-0.999332112,0.107699154,0.043824701,-0.999958197,-0.064177363,-0.999966325,-0.999961707
3.88,0.11878,0.163605,0.12615,0.02506,0.012355,0.0107325,297.3865023,-2.130482236,-1.810300293,-2.070283604,-3.68648233,-4.39369444,-4.534478758,5.695032647,-0.4693773,-0.552394541,-0.48302561,-0.271261303,-0.227598895,-0.220532514,0.175591619,8.418925745,6.112282632,7.927070947,39.90422985,80.93889114,93.17493594,0.003362627,0.726016931,0.941577487,4.739824421,9.613921489,11.06731889,0.000399413,1.377378347,1.296908442,6.528531524,13.24200728,15.24388539,0.000550143,1.062047483,0.771064454,5.033918595,10.21044112,11.75401817,0.000424195,0.210978279,0.153173803,0.198652398,2.028328612,2.334963895,8.43E-05,0.104015828,0.075517252,0.097938962,0.49301676,1.151176334,4.15E-05,0.090356121,0.065600073,0.085077289,0.428272147,0.868676649,3.61E-05,2503.67488,1817.710353,2357.403902,11866.97934,24070.13373,27708.9683,-0.158737185,-0.03009023,0.651557286,0.811568231,0.834263102,-0.999201493,0.129264379,0.734343943,0.859570357,0.876876748,-0.99890032,0.66854044,0.821594888,0.843186675,-0.999151969,0.339569691,0.400293358,-0.999831479,0.070276123,-0.999916913,-0.999927824
8.08,0.11878,0.163605,0.12615,0.02506,0.012355,0.0107325,297.3865023,-2.130482236,-1.810300293,-2.070283604,-3.68648233,-4.39369444,-4.534478758,5.695032647,-0.4693773,-0.552394541,-0.48302561,-0.271261303,-0.227598895,-0.220532514,0.175591619,8.418925745,6.112282632,7.927070947,39.90422985,80.93889114,93.17493594,0.003362627,0.726016931,0.941577487,4.739824421,9.613921489,11.06731889,0.000399413,1.377378347,1.296908442,6.528531524,13.24200728,15.24388539,0.000550143,1.062047483,0.771064454,5.033918595,10.21044112,11.75401817,0.000424195,0.210978279,0.153173803,0.198652398,2.028328612,2.334963895,8.43E-05,0.104015828,0.075517252,0.097938962,0.49301676,1.151176334,4.15E-05,0.090356121,0.065600073,0.085077289,0.428272147,0.868676649,3.61E-05,2503.67488,1817.710353,2357.403902,11866.97934,24070.13373,27708.9683,-0.158737185,-0.03009023,0.651557286,0.811568231,0.834263102,-0.999201493,0.129264379,0.734343943,0.859570357,0.876876748,-0.99890032,0.66854044,0.821594888,0.843186675,-0.999151969,0.339569691,0.400293358,-0.999831479,0.070276123,-0.999916913,-0.999927824
20.3,0.042715,0.0748075,0.072415,0.01197,0.00383,0.003995,298.4802687,-3.153205132,-2.592837132,-2.625341819,-4.425351759,-5.564890476,-5.5227117,5.698703829,-0.317137629,-0.385677908,-0.380902781,-0.225970737,-0.179698056,-0.181070469,0.1754785,23.41097975,13.36764362,13.80929365,83.54218881,261.0966057,250.3128911,0.003350305,0.570998897,0.589863978,3.568504595,11.15274151,10.69211514,0.000143108,1.751316868,1.033038735,6.249582289,19.53198433,18.7252816,0.000250628,1.695306099,0.968017913,6.049707602,18.9073107,18.12640801,0.000242612,0.280229428,0.160010694,0.165297245,3.125326371,2.996245307,4.01E-05,0.089664052,0.051198075,0.052889595,0.319966583,0.958698373,1.28E-05,0.093526864,0.053403736,0.055168128,0.333751044,1.04308094,1.34E-05,6987.715525,3989.977859,4121.80168,24935.69496,77932.18503,74713.45899,-0.273075369,-0.257969252,0.562219987,0.83542808,0.828944551,-0.999713824,0.016250913,0.724122036,0.902591003,0.898607278,-0.99949887,0.71630029,0.899534396,0.895432535,-0.999514893,0.515189873,0.499530222,-0.999919797,-0.021086262,-0.999974337,-0.999973231
26.1,0.042715,0.0748075,0.072415,0.01197,0.00383,0.003995,298.4802687,-3.153205132,-2.592837132,-2.625341819,-4.425351759,-5.564890476,-5.5227117,5.698703829,-0.317137629,-0.385677908,-0.380902781,-0.225970737,-0.179698056,-0.181070469,0.1754785,23.41097975,13.36764362,13.80929365,83.54218881,261.0966057,250.3128911,0.003350305,0.570998897,0.589863978,3.568504595,11.15274151,10.69211514,0.000143108,1.751316868,1.033038735,6.249582289,19.53198433,18.7252816,0.000250628,1.695306099,0.968017913,6.049707602,18.9073107,18.12640801,0.000242612,0.280229428,0.160010694,0.165297245,3.125326371,2.996245307,4.01E-05,0.089664052,0.051198075,0.052889595,0.319966583,0.958698373,1.28E-05,0.093526864,0.053403736,0.055168128,0.333751044,1.04308094,1.34E-05,6987.715525,3989.977859,4121.80168,24935.69496,77932.18503,74713.45899,-0.273075369,-0.257969252,0.562219987,0.83542808,0.828944551,-0.999713824,0.016250913,0.724122036,0.902591003,0.898607278,-0.99949887,0.71630029,0.899534396,0.895432535,-0.999514893,0.515189873,0.499530222,-0.999919797,-0.021086262,-0.999974337,-0.999973231
4.85,0.0936175,0.14397,0.09183,0.0068275,0.00471,0.00482,297.9299674,-2.368537947,-1.938150334,-2.387816237,-4.986796705,-5.358067371,-5.334981351,5.69685845,-0.422201384,-0.515955848,-0.418792696,-0.20052953,-0.186634458,-0.18744208,0.175535343,10.68176356,6.945891505,10.88968747,146.4664958,212.3142251,207.4688797,0.003356494,0.650256998,1.019465316,13.71182717,19.87632696,19.42271784,0.000314227,1.5378535,1.567788304,21.0867814,30.56687898,29.86929461,0.000483234,0.980906348,0.637841217,13.45001831,19.49681529,19.05186722,0.000308227,0.072929741,0.047423074,0.074349341,1.449575372,1.416493776,2.29E-05,0.050311106,0.032715149,0.051290428,0.689857195,0.977178423,1.58E-05,0.0514861,0.033479197,0.052488294,0.70596851,1.023354565,1.62E-05,3182.417469,2069.38923,3244.364232,43636.75832,63254.77016,61811.19656,-0.211932446,0.009638847,0.864054955,0.904197707,0.902069841,-0.999371744,0.221119593,0.909448101,0.936642454,0.9352107,-0.999033998,0.861591871,0.902423866,0.900258665,-0.999383736,0.183531961,0.172354583,-0.999954168,-0.011542497,-0.999968382,-0.999967644
5.95,0.0936175,0.14397,0.09183,0.0068275,0.00471,0.00482,297.9299674,-2.368537947,-1.938150334,-2.387816237,-4.986796705,-5.358067371,-5.334981351,5.69685845,-0.422201384,-0.515955848,-0.418792696,-0.20052953,-0.186634458,-0.18744208,0.175535343,10.68176356,6.945891505,10.88968747,146.4664958,212.3142251,207.4688797,0.003356494,0.650256998,1.019465316,13.71182717,19.87632696,19.42271784,0.000314227,1.5378535,1.567788304,21.0867814,30.56687898,29.86929461,0.000483234,0.980906348,0.637841217,13.45001831,19.49681529,19.05186722,0.000308227,0.072929741,0.047423074,0.074349341,1.449575372,1.416493776,2.29E-05,0.050311106,0.032715149,0.051290428,0.689857195,0.977178423,1.58E-05,0.0514861,0.033479197,0.052488294,0.70596851,1.023354565,1.62E-05,3182.417469,2069.38923,3244.364232,43636.75832,63254.77016,61811.19656,-0.211932446,0.009638847,0.864054955,0.904197707,0.902069841,-0.999371744,0.221119593,0.909448101,0.936642454,0.9352107,-0.999033998,0.861591871,0.902423866,0.900258665,-0.999383736,0.183531961,0.172354583,-0.999954168,-0.011542497,-0.999968382,-0.999967644
6.76,0.11471,0.156565,0.1026375,0.010485,0.00207,0.0014375,297.7864106,-2.165348075,-1.85428402,-2.276551916,-4.557809615,-6.180206672,-6.544849785,5.696376487,-0.461819516,-0.53929171,-0.439260793,-0.219403636,-0.161806887,-0.152791895,0.175550194,8.717635777,6.387123559,9.743027646,95.3743443,483.0917874,695.6521739,0.003358112,0.732666943,1.117622701,10.94039103,55.41545894,79.79826087,0.000385209,1.364876645,1.525417123,14.93228422,75.6352657,108.9147826,0.000525763,0.894756342,0.655558394,9.788984263,49.58333333,71.4,0.000344668,0.091404411,0.066968991,0.102155645,5.065217391,7.293913043,3.52E-05,0.018045506,0.013221346,0.020168067,0.197424893,1.44,6.95E-06,0.012531601,0.00918149,0.014005602,0.13710062,0.694444444,4.83E-06,2595.993467,1901.998599,2901.341231,28401.18365,143858.1694,207155.7639,-0.154289927,0.055544692,0.832501298,0.964548724,0.975246992,-0.999229879,0.20805162,0.874468722,0.973902354,0.981804085,-0.998949027,0.814625738,0.960461285,0.972375691,-0.999310901,0.670250896,0.7588593,-0.999929583,0.180327869,-0.999986098,-0.999990345
7.6,0.11471,0.156565,0.1026375,0.010485,0.00207,0.0014375,297.7864106,-2.165348075,-1.85428402,-2.276551916,-4.557809615,-6.180206672,-6.544849785,5.696376487,-0.461819516,-0.53929171,-0.439260793,-0.219403636,-0.161806887,-0.152791895,0.175550194,8.717635777,6.387123559,9.743027646,95.3743443,483.0917874,695.6521739,0.003358112,0.732666943,1.117622701,10.94039103,55.41545894,79.79826087,0.000385209,1.364876645,1.525417123,14.93228422,75.6352657,108.9147826,0.000525763,0.894756342,0.655558394,9.788984263,49.58333333,71.4,0.000344668,0.091404411,0.066968991,0.102155645,5.065217391,7.293913043,3.52E-05,0.018045506,0.013221346,0.020168067,0.197424893,1.44,6.95E-06,0.012531601,0.00918149,0.014005602,0.13710062,0.694444444,4.83E-06,2595.993467,1901.998599,2901.341231,28401.18365,143858.1694,207155.7639,-0.154289927,0.055544692,0.832501298,0.964548724,0.975246992,-0.999229879,0.20805162,0.874468722,0.973902354,0.981804085,-0.998949027,0.814625738,0.960461285,0.972375691,-0.999310901,0.670250896,0.7588593,-0.999929583,0.180327869,-0.999986098,-0.999990345
21.3,0.1065425,0.1539525,0.0962575,0.0053425,0.0023725,0.0026475,297.4822068,-2.239211312,-1.871111166,-2.340728387,-5.232061571,-6.043811027,-5.93413948,5.695354414,-0.446585811,-0.53444179,-0.427217445,-0.191129249,-0.165458515,-0.16851643,0.175581698,9.385925804,6.495509979,10.38880087,187.1782873,421.4963119,377.7148253,0.003361546,0.692047872,1.106848817,19.94244268,44.90727081,40.24268178,0.000358147,1.444986742,1.599381866,28.81656528,64.89041096,58.15014164,0.000517518,0.903465753,0.625241552,18.01731399,40.57218124,36.3578848,0.000323574,0.050144309,0.034702262,0.055502169,2.251844046,2.017941454,1.80E-05,0.022268109,0.015410597,0.02464743,0.444080487,0.896128423,7.98E-06,0.024849239,0.017196863,0.02750435,0.495554516,1.115911486,8.90E-06,2792.145921,1932.298643,3090.48341,55682.20998,125387.653,112363.4398,-0.181999655,0.05071499,0.904500156,0.956433916,0.951506548,-0.999283962,0.230586308,0.932923193,0.96964657,0.966187739,-0.998965499,0.894832677,0.951890905,0.946463778,-0.999353061,0.384964355,0.337296621,-0.999964083,-0.054780876,-0.99998405,-0.999982201
27.5,0.1065425,0.1539525,0.0962575,0.0053425,0.0023725,0.0026475,297.4822068,-2.239211312,-1.871111166,-2.340728387,-5.232061571,-6.043811027,-5.93413948,5.695354414,-0.446585811,-0.53444179,-0.427217445,-0.191129249,-0.165458515,-0.16851643,0.175581698,9.385925804,6.495509979,10.38880087,187.1782873,421.4963119,377.7148253,0.003361546,0.692047872,1.106848817,19.94244268,44.90727081,40.24268178,0.000358147,1.444986742,1.599381866,28.81656528,64.89041096,58.15014164,0.000517518,0.903465753,0.625241552,18.01731399,40.57218124,36.3578848,0.000323574,0.050144309,0.034702262,0.055502169,2.251844046,2.017941454,1.80E-05,0.022268109,0.015410597,0.02464743,0.444080487,0.896128423,7.98E-06,0.024849239,0.017196863,0.02750435,0.495554516,1.115911486,8.90E-06,2792.145921,1932.298643,3090.48341,55682.20998,125387.653,112363.4398,-0.181999655,0.05071499,0.904500156,0.956433916,0.951506548,-0.999283962,0.230586308,0.932923193,0.96964657,0.966187739,-0.998965499,0.894832677,0.951890905,0.946463778,-0.999353061,0.384964355,0.337296621,-0.999964083,-0.054780876,-0.99998405,-0.999982201
25.2,0.1119875,0.162065,0.12263,0.0348225,0.002015,0.0035825,289.3985895,-2.189368021,-1.81975779,-2.098583587,-3.357491549,-6.207136084,-5.631694398,5.66780494,-0.456752812,-0.549523681,-0.476511875,-0.297841405,-0.161104894,-0.177566453,0.176435147,8.929568032,6.170363743,8.154611433,28.71706512,496.2779156,279.1346825,0.003455442,0.69100361,0.913214548,3.21595233,55.57692308,31.25959525,0.000386966,1.447170443,1.321577102,4.654031158,80.4292804,45.23796232,0.000560006,1.095032928,0.756671706,3.521573695,60.85856079,34.23028611,0.000423741,0.310949883,0.214867491,0.283963957,17.28163772,9.720167481,0.000120327,0.01799308,0.012433283,0.016431542,0.057864886,0.562456385,6.96E-06,0.031990177,0.022105328,0.029213895,0.102878886,1.777915633,1.24E-05,2584.204394,1785.694564,2359.933047,8310.67814,143622.1288,80781.1834,-0.182729586,-0.045361066,0.525611334,0.964649898,0.938002942,-0.999226367,0.138516658,0.646270078,0.97543881,0.956745499,-0.998880614,0.557676125,0.967668178,0.943230663,-0.999152877,0.890600611,0.813435751,-0.999759375,-0.28003573,-0.999986075,-0.999975242
32,0.1119875,0.162065,0.12263,0.0348225,0.002015,0.0035825,289.3985895,-2.189368021,-1.81975779,-2.098583587,-3.357491549,-6.207136084,-5.631694398,5.66780494,-0.456752812,-0.549523681,-0.476511875,-0.297841405,-0.161104894,-0.177566453,0.176435147,8.929568032,6.170363743,8.154611433,28.71706512,496.2779156,279.1346825,0.003455442,0.69100361,0.913214548,3.21595233,55.57692308,31.25959525,0.000386966,1.447170443,1.321577102,4.654031158,80.4292804,45.23796232,0.000560006,1.095032928,0.756671706,3.521573695,60.85856079,34.23028611,0.000423741,0.310949883,0.214867491,0.283963957,17.28163772,9.720167481,0.000120327,0.01799308,0.012433283,0.016431542,0.057864886,0.562456385,6.96E-06,0.031990177,0.022105328,0.029213895,0.102878886,1.777915633,1.24E-05,2584.204394,1785.694564,2359.933047,8310.67814,143622.1288,80781.1834,-0.182729586,-0.045361066,0.525611334,0.964649898,0.938002942,-0.999226367,0.138516658,0.646270078,0.97543881,0.956745499,-0.998880614,0.557676125,0.967668178,0.943230663,-0.999152877,0.890600611,0.813435751,-0.999759375,-0.28003573,-0.999986075,-0.999975242
31.3,0.1119875,0.162065,0.12263,0.0348225,0.002015,0.0035825,289.3985895,-2.189368021,-1.81975779,-2.098583587,-3.357491549,-6.207136084,-5.631694398,5.66780494,-0.456752812,-0.549523681,-0.476511875,-0.297841405,-0.161104894,-0.177566453,0.176435147,8.929568032,6.170363743,8.154611433,28.71706512,496.2779156,279.1346825,0.003455442,0.69100361,0.913214548,3.21595233,55.57692308,31.25959525,0.000386966,1.447170443,1.321577102,4.654031158,80.4292804,45.23796232,0.000560006,1.095032928,0.756671706,3.521573695,60.85856079,34.23028611,0.000423741,0.310949883,0.214867491,0.283963957,17.28163772,9.720167481,0.000120327,0.01799308,0.012433283,0.016431542,0.057864886,0.562456385,6.96E-06,0.031990177,0.022105328,0.029213895,0.102878886,1.777915633,1.24E-05,2584.204394,1785.694564,2359.933047,8310.67814,143622.1288,80781.1834,-0.182729586,-0.045361066,0.525611334,0.964649898,0.938002942,-0.999226367,0.138516658,0.646270078,0.97543881,0.956745499,-0.998880614,0.557676125,0.967668178,0.943230663,-0.999152877,0.890600611,0.813435751,-0.999759375,-0.28003573,-0.999986075,-0.999975242
39.4,0.1119875,0.162065,0.12263,0.0348225,0.002015,0.0035825,289.3985895,-2.189368021,-1.81975779,-2.098583587,-3.357491549,-6.207136084,-5.631694398,5.66780494,-0.456752812,-0.549523681,-0.476511875,-0.297841405,-0.161104894,-0.177566453,0.176435147,8.929568032,6.170363743,8.154611433,28.71706512,496.2779156,279.1346825,0.003455442,0.69100361,0.913214548,3.21595233,55.57692308,31.25959525,0.000386966,1.447170443,1.321577102,4.654031158,80.4292804,45.23796232,0.000560006,1.095032928,0.756671706,3.521573695,60.85856079,34.23028611,0.000423741,0.310949883,0.214867491,0.283963957,17.28163772,9.720167481,0.000120327,0.01799308,0.012433283,0.016431542,0.057864886,0.562456385,6.96E-06,0.031990177,0.022105328,0.029213895,0.102878886,1.777915633,1.24E-05,2584.204394,1785.694564,2359.933047,8310.67814,143622.1288,80781.1834,-0.182729586,-0.045361066,0.525611334,0.964649898,0.938002942,-0.999226367,0.138516658,0.646270078,0.97543881,0.956745499,-0.998880614,0.557676125,0.967668178,0.943230663,-0.999152877,0.890600611,0.813435751,-0.999759375,-0.28003573,-0.999986075,-0.999975242
40.8,0.05575,0.092985,0.0903175,0.0453275,0.0008325,0.00141,290.2086603,-2.886877869,-2.375317089,-2.404424039,-3.093841367,-7.091077336,-6.564165575,5.670600182,-0.346394979,-0.420996424,-0.415900018,-0.323222778,-0.141022295,-0.152342288,0.176348176,17.93721973,10.75442276,11.07205137,22.06166235,1201.201201,709.2198582,0.003445797,0.599559069,0.617266864,1.229937676,66.96696697,39.53900709,0.000192103,1.667892377,1.029534697,2.051403673,111.6936937,65.94680851,0.000320407,1.620044843,0.971312577,1.992554189,108.4894895,64.05496454,0.000311216,0.813049327,0.487471097,0.501868409,54.44744745,32.14716312,0.000156189,0.014932735,0.008953057,0.009217483,0.018366334,0.590425532,2.87E-06,0.02529148,0.015163736,0.015611592,0.031106944,1.693693694,4.86E-06,5205.536507,3121.02662,3213.205196,6402.485473,348598.9913,205821.7449,-0.250344573,-0.236654287,0.103113947,0.970573941,0.950664801,-0.999615867,0.014552447,0.34456394,0.982252778,0.970125536,-0.99935939,0.331674592,0.981733406,0.969256766,-0.999377762,0.963929809,0.939663012,-0.99968767,-0.257525084,-0.999994263,-0.999990283
51.2,0.05575,0.092985,0.0903175,0.0453275,0.0008325,0.00141,290.2086603,-2.886877869,-2.375317089,-2.404424039,-3.093841367,-7.091077336,-6.564165575,5.670600182,-0.346394979,-0.420996424,-0.415900018,-0.323222778,-0.141022295,-0.152342288,0.176348176,17.93721973,10.75442276,11.07205137,22.06166235,1201.201201,709.2198582,0.003445797,0.599559069,0.617266864,1.229937676,66.96696697,39.53900709,0.000192103,1.667892377,1.029534697,2.051403673,111.6936937,65.94680851,0.000320407,1.620044843,0.971312577,1.992554189,108.4894895,64.05496454,0.000311216,0.813049327,0.487471097,0.501868409,54.44744745,32.14716312,0.000156189,0.014932735,0.008953057,0.009217483,0.018366334,0.590425532,2.87E-06,0.02529148,0.015163736,0.015611592,0.031106944,1.693693694,4.86E-06,5205.536507,3121.02662,3213.205196,6402.485473,348598.9913,205821.7449,-0.250344573,-0.236654287,0.103113947,0.970573941,0.950664801,-0.999615867,0.014552447,0.34456394,0.982252778,0.970125536,-0.99935939,0.331674592,0.981733406,0.969256766,-0.999377762,0.963929809,0.939663012,-0.99968767,-0.257525084,-0.999994263,-0.999990283
23.2,0.12362,0.1738625,0.137865,0.0352075,0.0078725,0.00031,290.0343412,-2.090542935,-1.749490522,-1.981480334,-3.346496151,-4.844379605,-8.07893826,5.669999334,-0.478344636,-0.57159498,-0.50467319,-0.298820006,-0.206424781,-0.123778641,0.176366864,8.089305938,5.75167158,7.2534726,28.40303913,127.0244522,3225.806452,0.003447868,0.711021641,0.896674283,3.511183697,15.70276278,398.7741935,0.000426225,1.406426954,1.26110688,4.93822339,22.08478882,560.8467742,0.000599455,1.115232163,0.792954202,3.915784989,17.5122261,444.7258065,0.00047534,0.284804239,0.202501977,0.255376637,4.472213401,113.5725806,0.000121391,0.063683061,0.045280035,0.057102963,0.223602926,25.39516129,2.71E-05,0.002507685,0.001783018,0.002248577,0.008804942,0.03937758,1.07E-06,2346.176519,1668.182278,2103.756147,8237.856742,36841.45332,935594.6492,-0.168892288,-0.054477312,0.55665738,0.88025933,0.994997176,-0.999147912,0.11547746,0.663198929,0.913362864,0.996440311,-0.998801809,0.59314738,0.89196329,0.995512936,-0.999049771,0.634517177,0.982543816,-0.999757248,0.924228537,-0.999945715,-0.999997862
28.4,0.12362,0.1738625,0.137865,0.0352075,0.0078725,0.00031,290.0343412,-2.090542935,-1.749490522,-1.981480334,-3.346496151,-4.844379605,-8.07893826,5.669999334,-0.478344636,-0.57159498,-0.50467319,-0.298820006,-0.206424781,-0.123778641,0.176366864,8.089305938,5.75167158,7.2534726,28.40303913,127.0244522,3225.806452,0.003447868,0.711021641,0.896674283,3.511183697,15.70276278,398.7741935,0.000426225,1.406426954,1.26110688,4.93822339,22.08478882,560.8467742,0.000599455,1.115232163,0.792954202,3.915784989,17.5122261,444.7258065,0.00047534,0.284804239,0.202501977,0.255376637,4.472213401,113.5725806,0.000121391,0.063683061,0.045280035,0.057102963,0.223602926,25.39516129,2.71E-05,0.002507685,0.001783018,0.002248577,0.008804942,0.03937758,1.07E-06,2346.176519,1668.182278,2103.756147,8237.856742,36841.45332,935594.6492,-0.168892288,-0.054477312,0.55665738,0.88025933,0.994997176,-0.999147912,0.11547746,0.663198929,0.913362864,0.996440311,-0.998801809,0.59314738,0.89196329,0.995512936,-0.999049771,0.634517177,0.982543816,-0.999757248,0.924228537,-0.999945715,-0.999997862
